sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
1,1,1,0,2,2,1,4,24.991780821917807,4.7972602739726025,1,0,0,0,1.0,False
1,0,1,2,2,4,2,4,38.11232876712329,12.884931506849314,1,0,0,1,4.0,False
2,0,1,2,2,2,3,4,44.01643835616439,23.306849315068494,1,0,0,0,4.0,False
2,0,1,1,2,4,2,4,37.41369863013698,6.046575342465753,1,0,1,0,3.0,False
2,1,1,0,4,4,3,4,35.92876712328767,4.964383561643835,1,0,0,1,2.0,False
2,0,1,1,4,2,2,4,33.54794520547945,0.3753424657534246,1,0,0,0,3.0,False
2,0,1,3,4,3,2,4,33.14794520547945,6.046575342465753,1,0,0,1,5.0,False
2,0,0,0,2,2,5,4,66.78356164383561,11.96986301369863,1,0,0,0,1.0,False
2,0,1,0,5,2,2,4,61.97260273972603,-1000.6657534246576,1,0,1,0,2.0,False
2,1,1,0,4,2,2,3,45.14246575342466,8.210958904109589,1,0,0,0,2.0,False
2,1,1,0,2,2,2,4,50.29041095890411,4.986301369863014,1,0,0,0,2.0,False
2,0,0,1,4,2,4,4,29.383561643835616,7.676712328767123,1,0,0,0,2.0,False
1,1,1,0,3,2,2,4,31.156164383561645,10.676712328767124,1,0,0,0,2.0,False
2,0,1,0,4,2,2,4,51.66575342465753,5.506849315068493,1,0,1,0,2.0,False
1,0,1,0,2,4,2,4,43.50958904109589,13.0986301369863,1,1,0,0,2.0,False
2,1,1,0,4,2,3,4,51.03013698630137,3.649315068493151,1,0,0,0,2.0,False
2,0,1,1,4,2,2,4,35.413698630136984,3.4,1,0,0,0,3.0,False
1,1,1,1,2,2,2,4,37.01095890410959,2.8164383561643835,1,0,0,0,3.0,False
2,1,1,1,2,4,2,4,40.72054794520548,12.073972602739726,1,0,0,0,3.0,False
1,0,1,0,2,2,2,4,53.42465753424658,8.736986301369862,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,39.75616438356165,4.901369863013699,1,0,0,1,2.0,False
1,1,1,0,3,2,2,3,55.1013698630137,2.3972602739726026,1,1,0,1,2.0,False
2,0,1,1,2,2,2,4,39.75342465753425,10.424657534246576,1,0,0,0,3.0,False
2,1,1,1,4,2,2,4,42.06849315068493,5.758904109589041,1,0,0,0,3.0,False
1,0,1,0,2,4,2,4,46.512328767123286,0.2520547945205479,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,41.19178082191781,3.0904109589041098,1,0,1,0,2.0,False
2,0,1,1,2,4,1,4,44.12602739726027,1.5041095890410958,1,0,1,0,2.0,False
1,1,0,1,3,4,2,4,36.67671232876712,6.758904109589041,1,0,0,0,3.0,False
2,0,1,1,3,4,2,4,42.86301369863013,11.726027397260276,1,0,0,0,3.0,True
1,0,1,0,2,2,4,4,53.78630136986301,6.049315068493151,1,1,0,0,1.0,False
1,0,1,0,4,1,2,2,26.756164383561643,5.301369863013699,1,0,1,0,2.0,False
1,1,1,1,2,2,2,4,50.99452054794521,10.63835616438356,1,0,0,0,3.0,False
2,0,1,0,5,2,2,4,61.59178082191781,-1000.6657534246576,1,0,1,0,2.0,False
2,1,1,0,2,4,2,4,41.53424657534247,10.887671232876713,1,0,0,0,2.0,True
1,0,1,0,2,2,2,4,58.07945205479452,13.887671232876713,1,0,0,1,2.0,False
2,0,1,1,2,4,1,4,28.8,4.882191780821918,1,0,1,0,2.0,False
2,0,1,1,2,4,2,4,45.81095890410959,24.315068493150687,1,1,1,0,3.0,False
2,0,1,0,2,4,2,4,28.572602739726022,2.5506849315068494,1,0,1,0,2.0,True
2,1,1,0,2,4,3,4,45.6958904109589,1.2136986301369863,1,0,0,0,2.0,False
1,0,1,0,2,2,3,4,44.21917808219178,2.4657534246575343,1,0,0,0,2.0,False
2,0,1,2,2,2,2,4,34.49041095890411,11.221917808219178,1,0,1,0,4.0,False
2,0,1,1,4,2,2,4,42.44109589041096,4.216438356164384,1,0,0,0,3.0,False
2,0,1,0,5,2,4,4,57.12602739726027,-1000.6657534246576,1,0,0,0,1.0,False
1,0,1,2,2,2,2,4,48.28493150684932,1.8794520547945208,1,1,1,0,4.0,False
2,0,1,0,2,2,2,4,43.63013698630137,9.136986301369864,1,1,1,0,2.0,False
1,1,1,0,4,2,2,4,64.41095890410959,3.1342465753424658,1,0,1,0,2.0,False
2,0,1,0,3,2,1,4,48.06301369863014,1.2986301369863014,1,0,0,0,1.0,False
2,1,0,2,2,2,2,1,36.32328767123288,6.301369863013699,1,0,0,0,4.0,False
2,0,1,0,2,2,4,4,47.36164383561644,13.221917808219178,1,1,1,0,1.0,False
1,0,1,0,2,3,2,4,46.97534246575343,15.561643835616438,1,0,1,0,2.0,False
2,1,1,1,2,4,3,1,36.80821917808219,3.5534246575342467,1,0,0,0,3.0,False
2,0,0,0,4,2,2,4,52.06575342465754,4.301369863013699,1,0,0,0,2.0,True
1,0,1,0,2,2,2,4,44.52876712328767,4.3863013698630136,1,1,1,0,2.0,False
1,0,0,1,2,2,2,4,37.18904109589041,0.2986301369863013,1,0,0,0,3.0,False
1,1,1,0,2,2,4,4,55.33150684931507,7.389041095890411,1,0,0,0,1.0,False
2,0,0,2,2,2,4,3,27.671232876712327,1.632876712328767,1,0,0,0,3.0,False
2,0,1,0,4,2,3,4,34.07671232876712,2.0465753424657533,1,1,1,0,2.0,False
2,1,1,0,4,2,2,4,50.56986301369863,16.476712328767125,1,0,1,0,2.0,False
2,1,0,1,2,4,2,3,34.30958904109589,6.8,1,0,0,0,3.0,False
2,1,0,1,2,4,2,2,26.054794520547944,7.884931506849315,1,0,0,0,3.0,True
2,1,0,1,2,4,2,2,26.054794520547944,7.884931506849315,1,0,0,0,3.0,False
2,0,1,0,2,4,2,4,31.43013698630137,1.632876712328767,1,0,0,0,2.0,False
1,0,1,2,4,2,2,4,35.602739726027394,4.134246575342465,1,0,0,0,4.0,False
2,0,1,0,2,2,2,3,47.67397260273973,3.1342465753424658,1,0,1,0,2.0,False
2,1,1,0,5,2,5,3,57.18082191780822,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,0,5,2,5,4,67.63561643835617,-1000.6657534246576,1,0,1,0,1.0,False
2,0,1,0,4,4,2,4,31.046575342465754,1.5506849315068494,1,0,0,0,2.0,False
1,1,1,0,4,2,2,4,49.91232876712328,4.216438356164384,1,0,0,0,2.0,False
2,0,1,2,2,2,2,4,30.53972602739726,0.7178082191780822,1,0,0,0,4.0,False
2,1,0,1,3,2,2,3,38.057534246575344,19.3972602739726,1,1,1,0,3.0,False
2,0,1,0,5,2,5,4,56.224657534246575,-1000.6657534246576,1,0,1,0,1.0,False
1,0,1,0,4,2,2,4,57.16986301369863,3.468493150684932,1,0,1,0,2.0,False
1,1,0,0,5,4,2,4,64.35342465753425,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,44.654794520547945,1.7945205479452055,1,0,0,0,2.0,False
1,0,1,0,4,2,2,4,41.92328767123288,1.632876712328767,1,1,1,0,2.0,False
1,1,1,0,2,2,3,4,25.67945205479452,3.32054794520548,1,0,0,0,2.0,False
1,1,1,2,2,2,2,4,44.44109589041096,18.912328767123288,1,1,1,0,4.0,False
1,1,0,1,4,2,2,4,40.40821917808219,8.07123287671233,1,1,1,0,3.0,False
2,0,1,0,2,2,1,4,59.9013698630137,2.736986301369863,1,0,0,0,1.0,False
1,1,1,0,2,2,1,4,52.895890410958906,1.652054794520548,1,1,1,0,1.0,False
2,0,0,0,2,2,3,4,55.057534246575344,5.153424657534247,1,0,0,0,2.0,False
2,1,1,0,4,2,2,4,36.71780821917808,1.484931506849315,1,0,0,0,2.0,False
2,1,1,2,4,4,2,4,41.47123287671233,7.49041095890411,1,0,1,0,4.0,False
2,0,1,0,2,2,1,4,45.09041095890411,26.24931506849315,1,0,0,0,1.0,False
1,1,1,0,2,2,2,4,28.386301369863013,0.736986301369863,1,1,0,0,2.0,False
2,1,1,0,2,4,1,4,27.876712328767123,1.5698630136986302,1,0,0,0,1.0,False
2,0,0,0,5,2,4,4,66.55616438356165,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,1,3,2,3,4,43.76712328767123,24.0,1,0,0,0,3.0,False
2,0,0,0,5,2,2,4,65.38082191780822,-1000.6657534246576,1,0,0,0,2.0,False
2,1,1,0,5,4,2,4,60.15068493150685,-1000.6657534246576,1,0,1,0,2.0,True
2,1,1,0,5,4,2,4,60.15068493150685,-1000.6657534246576,1,0,1,0,2.0,False
1,1,1,0,2,2,2,4,43.57808219178082,5.153424657534247,1,0,0,0,2.0,False
1,1,1,1,2,2,2,4,46.30684931506849,4.654794520547945,1,0,0,0,3.0,False
1,1,1,0,2,2,2,4,53.37808219178082,7.575342465753424,1,1,0,0,2.0,False
2,0,1,0,2,2,1,4,40.4,1.8986301369863012,1,0,0,0,1.0,False
2,0,1,0,2,2,2,4,39.45753424657534,2.9013698630136986,1,0,0,1,2.0,False
2,0,1,0,5,2,1,4,57.81369863013698,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,0,2,2,2,4,47.515068493150686,2.56986301369863,1,0,0,0,2.0,False
1,1,1,0,2,2,1,4,35.37534246575343,9.323287671232876,1,0,0,1,1.0,False
2,0,1,0,5,2,5,4,66.23013698630137,-1000.6657534246576,1,0,0,0,1.0,False
1,1,1,1,2,2,2,4,43.50410958904109,6.235616438356164,1,0,0,0,3.0,False
1,1,1,2,5,2,2,4,46.45753424657534,-1000.6657534246576,1,0,0,0,4.0,False
2,0,1,0,5,2,4,4,54.07397260273972,-1000.6657534246576,1,0,0,0,1.0,False
2,0,0,0,2,2,4,4,45.12602739726027,7.52054794520548,1,0,1,0,1.0,False
2,0,0,0,2,2,4,4,45.12602739726027,7.52054794520548,1,0,1,0,1.0,True
2,0,1,0,2,2,4,4,49.72054794520548,22.947945205479453,1,0,0,0,1.0,False
2,0,1,1,4,4,2,4,43.68219178082192,4.019178082191781,1,0,1,0,3.0,False
2,0,1,1,2,3,1,4,34.6986301369863,7.104109589041096,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,53.72602739726028,4.517808219178082,1,1,1,0,2.0,False
2,0,1,1,4,4,2,4,35.64657534246575,5.35068493150685,1,0,0,0,3.0,False
1,0,1,0,2,2,2,4,44.62739726027397,8.353424657534246,1,0,0,1,2.0,False
1,1,1,0,2,2,2,4,47.51780821917808,1.515068493150685,1,0,0,1,2.0,True
1,1,1,0,2,2,2,4,47.51780821917808,1.515068493150685,1,0,0,1,2.0,False
2,0,1,2,2,2,3,4,30.87123287671233,4.76986301369863,1,0,0,1,4.0,False
2,0,1,0,4,2,1,4,55.04657534246575,3.684931506849315,1,0,0,0,1.0,False
2,1,1,0,2,2,4,4,44.41369863013698,3.852054794520548,1,0,0,0,1.0,False
2,0,1,0,5,2,2,4,60.26575342465753,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,4,2,2,4,45.1972602739726,1.178082191780822,1,0,0,0,2.0,False
2,0,1,0,4,4,2,1,26.367123287671237,7.602739726027397,1,0,0,0,2.0,False
2,1,1,1,2,2,2,4,37.10958904109589,10.52054794520548,1,0,0,1,3.0,False
1,1,1,0,5,2,2,4,62.88219178082192,-1000.6657534246576,1,0,1,0,2.0,False
2,0,0,1,2,4,3,1,33.084931506849315,14.69041095890411,1,0,1,1,3.0,False
1,0,1,0,4,2,2,4,28.97808219178082,7.2684931506849315,1,0,0,0,2.0,False
2,0,1,0,2,2,1,4,48.04931506849315,21.03013698630137,1,0,1,0,1.0,False
2,0,1,0,2,2,2,4,54.72602739726028,29.534246575342465,1,1,1,0,2.0,False
2,0,1,0,2,2,5,4,49.42465753424658,13.186301369863012,1,0,0,0,1.0,False
1,1,1,1,2,2,2,6,42.038356164383565,3.016438356164384,1,0,0,0,3.0,False
2,0,1,0,5,4,2,4,64.76712328767124,-1000.6657534246576,1,0,1,1,2.0,False
2,1,0,1,3,2,2,3,48.10410958904109,4.936986301369863,1,0,0,0,3.0,False
2,1,1,1,2,3,1,4,32.12328767123287,5.6,1,0,0,0,2.0,False
2,1,1,0,2,2,2,4,33.917808219178085,6.265753424657534,1,1,1,0,2.0,False
2,0,0,1,4,4,3,4,40.56164383561644,5.265753424657534,1,0,0,0,3.0,False
2,0,1,0,5,2,2,4,58.989041095890414,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,51.31506849315068,0.4301369863013699,1,0,0,1,2.0,False
1,1,1,0,2,2,2,4,31.435616438356163,1.5972602739726027,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,52.54794520547945,3.350684931506849,1,1,1,0,2.0,False
2,0,0,4,4,2,2,4,36.38356164383562,0.7671232876712328,1,1,0,0,6.0,False
1,1,1,0,2,2,2,1,30.61917808219178,8.435616438356165,1,1,0,0,2.0,False
2,0,1,0,2,2,3,4,40.06849315068493,21.44383561643836,1,0,1,1,2.0,False
2,0,1,0,2,2,4,4,44.16438356164384,4.265753424657534,1,0,0,0,1.0,False
2,0,1,2,2,2,2,4,45.02739726027397,26.698630136986303,1,0,1,0,4.0,False
2,0,1,0,4,4,3,4,35.46849315068493,0.9342465753424658,1,0,1,1,2.0,False
2,0,1,0,5,2,2,4,64.43835616438356,-1000.6657534246576,1,0,0,0,2.0,False
1,1,0,0,4,2,1,5,26.6027397260274,3.76986301369863,1,1,1,0,1.0,False
1,1,0,0,4,2,1,5,26.6027397260274,3.76986301369863,1,1,1,0,1.0,True
2,0,1,0,5,2,5,4,67.15342465753425,-1000.6657534246576,1,0,0,0,1.0,False
1,1,1,0,2,2,1,3,35.657534246575345,2.9342465753424656,1,1,1,0,1.0,False
2,0,1,0,4,2,2,4,54.84109589041096,4.684931506849315,1,1,0,0,2.0,False
2,0,1,0,5,2,2,4,62.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,2,2,1,4,51.86027397260274,3.76986301369863,1,0,0,0,1.0,False
2,0,1,0,5,4,2,4,58.31780821917808,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,1,4,2,2,4,39.86301369863013,8.183561643835617,1,0,0,0,3.0,False
1,1,1,0,4,2,2,4,27.487671232876718,5.684931506849315,1,1,0,0,2.0,False
1,0,1,0,2,2,1,4,41.89041095890411,3.432876712328768,1,1,0,0,1.0,False
1,1,0,1,2,2,2,4,42.64931506849315,5.517808219178082,1,0,0,0,3.0,False
1,1,0,1,5,2,2,4,42.49315068493151,-1000.6657534246576,1,0,0,0,3.0,False
2,1,1,0,4,2,2,4,45.31232876712329,1.0164383561643835,1,0,0,0,2.0,False
2,1,0,1,2,4,5,4,45.15068493150685,11.02191780821918,1,0,0,1,2.0,False
2,1,1,0,5,1,2,4,59.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,1,2,2,2,4,44.24657534246575,4.432876712328767,1,0,0,1,3.0,False
2,0,0,0,5,2,2,4,59.16438356164384,-1000.6657534246576,1,0,0,1,2.0,False
2,0,1,0,5,2,2,4,60.14246575342466,-1000.6657534246576,1,0,1,1,2.0,False
1,1,1,3,2,2,2,4,43.87123287671233,13.10958904109589,1,0,1,1,5.0,False
2,0,1,2,2,2,2,4,27.136986301369863,2.1780821917808217,1,0,0,0,4.0,False
1,1,1,0,2,2,1,4,37.821917808219176,4.265753424657534,1,0,0,0,1.0,False
1,1,1,2,2,2,2,4,39.106849315068494,8.435616438356165,1,0,0,0,4.0,False
2,1,1,1,5,4,2,4,37.76986301369863,-1000.6657534246576,1,0,0,1,3.0,False
1,1,1,0,2,4,2,1,30.38082191780822,4.019178082191781,1,0,0,0,2.0,False
1,0,1,0,2,2,4,4,48.00547945205479,4.18082191780822,1,0,0,0,1.0,False
2,0,1,1,2,2,2,2,39.71506849315068,11.523287671232875,1,0,0,0,3.0,False
2,0,1,0,5,2,2,4,63.342465753424655,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,0,5,2,2,4,68.0,-1000.6657534246576,1,0,0,1,2.0,False
2,1,0,0,3,4,2,4,48.43013698630137,14.024657534246575,1,0,0,0,2.0,False
2,0,0,0,5,2,2,4,58.52876712328767,-1000.6657534246576,1,0,0,0,2.0,False
1,1,0,0,2,2,3,4,48.06027397260274,1.7671232876712328,1,0,0,1,2.0,False
2,0,1,0,5,2,2,4,56.608219178082194,-1000.6657534246576,1,0,1,0,2.0,False
1,0,1,0,2,2,4,4,49.21917808219178,0.5972602739726027,1,0,0,0,1.0,False
2,1,1,0,2,2,2,4,58.12876712328767,4.265753424657534,1,0,0,1,2.0,False
2,0,1,0,4,2,2,4,40.99178082191781,15.10958904109589,1,0,1,0,2.0,False
2,0,1,0,4,4,3,4,24.53972602739726,0.9342465753424658,1,0,0,0,2.0,False
1,1,1,0,2,2,2,4,51.37534246575343,32.61917808219178,1,0,1,0,2.0,False
2,0,1,0,5,2,1,4,57.37534246575343,-1000.6657534246576,1,0,0,1,1.0,False
1,0,1,0,2,2,1,4,27.194520547945206,1.263013698630137,1,0,0,0,1.0,False
2,1,1,1,2,2,3,4,46.99178082191781,3.432876712328768,1,0,0,1,3.0,False
2,0,1,1,2,2,2,4,37.23013698630137,4.517808219178082,1,0,0,0,3.0,False
1,0,1,0,2,2,2,4,54.42465753424658,24.86575342465753,1,0,0,1,2.0,False
1,1,0,1,2,2,2,4,51.00547945205479,8.021917808219179,1,0,0,0,3.0,False
1,0,1,0,5,2,2,4,60.632876712328766,-1000.6657534246576,1,0,0,0,2.0,False
2,1,1,2,2,2,2,4,29.46027397260274,10.435616438356163,1,0,0,0,4.0,False
2,1,1,0,2,2,2,4,42.175342465753424,8.106849315068493,1,0,1,0,2.0,False
2,1,1,2,2,2,2,4,40.75068493150685,12.857534246575344,1,0,0,0,4.0,False
2,0,1,0,3,1,5,4,51.156164383561645,7.104109589041096,1,0,1,0,1.0,False
1,1,1,1,4,2,1,4,33.76164383561644,7.93972602739726,1,0,0,0,2.0,False
1,0,0,0,2,2,2,4,37.37808219178082,12.775342465753424,1,0,1,0,2.0,False
1,1,1,0,2,4,2,4,40.12602739726027,5.35068493150685,1,0,0,0,2.0,False
2,0,0,0,4,2,1,3,45.92054794520548,12.421917808219176,1,0,0,0,1.0,False
1,0,0,0,2,2,2,4,47.06849315068493,12.58904109589041,1,0,0,0,2.0,False
2,0,1,0,5,4,1,4,64.74794520547945,-1000.6657534246576,1,0,0,0,1.0,False
2,1,1,4,2,2,2,4,37.68219178082192,11.421917808219176,1,0,0,0,6.0,False
1,0,0,0,4,4,3,4,53.05479452054794,0.6657534246575343,1,0,0,1,2.0,False
2,0,1,0,5,2,1,4,64.10958904109589,-1000.6657534246576,1,0,1,1,1.0,False
2,0,0,0,2,4,1,1,28.336986301369866,5.638356164383562,1,0,0,1,1.0,False
1,0,0,2,2,3,2,4,38.271232876712325,0.7205479452054795,1,0,0,0,4.0,False
2,0,1,0,2,2,1,4,58.827397260273976,26.232876712328768,1,1,0,0,1.0,False
1,1,0,0,2,2,1,4,32.12054794520548,10.145205479452056,1,1,0,1,1.0,False
2,0,1,0,4,2,2,4,52.5972602739726,6.002739726027397,1,0,0,0,2.0,False
2,0,0,0,2,2,2,4,57.4027397260274,3.164383561643836,1,1,0,1,2.0,False
2,0,1,0,2,4,2,4,31.32054794520548,2.246575342465753,1,1,0,0,2.0,False
1,1,1,0,2,1,1,4,32.843835616438355,6.835616438356165,1,0,0,0,1.0,False
1,0,0,1,2,2,2,1,34.726027397260275,3.638356164383562,1,0,0,0,3.0,False
2,0,0,0,5,2,2,4,62.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,1,2,2,3,4,33.583561643835615,4.975342465753425,1,0,0,1,3.0,False
2,1,1,0,2,2,2,4,46.56164383561644,19.9013698630137,1,0,0,0,2.0,False
1,1,1,0,5,2,2,4,57.14794520547945,-1000.6657534246576,1,0,0,1,2.0,False
2,1,1,0,2,2,2,4,54.74520547945205,4.723287671232876,1,0,1,0,2.0,False
2,0,1,0,2,2,3,4,37.8,11.58904109589041,1,0,0,0,2.0,False
1,0,1,1,2,2,3,4,36.25479452054795,7.473972602739726,1,0,0,0,3.0,False
2,0,1,0,4,2,4,4,54.43013698630137,1.9726027397260275,1,0,0,1,1.0,False
2,0,1,0,2,2,4,4,50.14794520547945,0.4684931506849315,1,1,0,0,1.0,False
1,0,1,0,4,2,1,4,25.065753424657533,3.334246575342466,1,0,0,1,1.0,False
2,0,1,0,5,2,2,4,61.61917808219178,-1000.6657534246576,1,0,0,0,2.0,False
1,0,0,2,2,1,2,4,37.24109589041096,6.975342465753425,1,1,0,0,4.0,False
2,1,0,0,4,2,2,4,45.31780821917808,2.9726027397260277,1,0,1,0,2.0,False
2,0,1,0,3,2,2,4,39.53972602739726,12.30958904109589,1,1,0,1,2.0,False
2,0,1,0,3,4,2,3,64.0958904109589,0.4136986301369863,1,0,1,0,2.0,False
1,1,1,0,4,2,2,4,44.50410958904109,22.48219178082192,1,0,0,0,2.0,False
2,1,1,0,4,3,1,4,25.013698630136982,3.808219178082192,1,0,1,0,1.0,False
1,1,1,2,4,2,2,4,47.271232876712325,25.016438356164382,1,0,1,0,4.0,False
2,0,1,0,4,2,1,4,50.02191780821918,1.7205479452054795,1,1,1,0,1.0,False
1,1,1,0,4,2,2,4,32.775342465753425,10.252054794520548,1,0,0,1,2.0,False
2,0,1,0,5,2,2,4,63.92876712328767,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,5,2,5,4,56.26301369863014,-1000.6657534246576,1,0,0,0,1.0,False
2,0,1,0,5,2,5,4,56.26301369863014,-1000.6657534246576,1,0,0,0,1.0,True
2,0,1,0,5,4,2,4,60.37534246575343,-1000.6657534246576,1,0,0,0,2.0,False
2,1,1,0,5,2,2,4,62.68493150684932,-1000.6657534246576,1,0,0,0,2.0,False
2,0,0,1,2,2,2,4,35.19178082191781,3.5013698630136987,1,0,0,0,3.0,False
1,0,1,0,2,4,2,4,28.73972602739726,9.838356164383562,1,0,0,0,2.0,False
2,0,1,0,5,2,2,4,62.83835616438356,-1000.6657534246576,1,0,0,0,2.0,False
1,1,1,0,2,4,2,4,29.942465753424656,9.09041095890411,1,0,1,0,2.0,False
2,0,1,2,2,4,2,4,35.23287671232877,12.75890410958904,1,1,1,0,4.0,False
2,0,1,0,4,2,2,4,59.821917808219176,1.8054794520547943,1,0,1,0,2.0,False
2,0,1,1,3,2,2,4,49.1945205479452,25.65205479452055,1,0,0,0,3.0,False
2,0,1,0,5,2,5,4,61.942465753424656,-1000.6657534246576,1,0,0,0,1.0,False
1,0,1,0,2,1,3,4,35.68219178082192,6.002739726027397,1,0,0,0,2.0,False
1,1,1,1,4,2,2,4,51.57260273972603,2.3013698630136985,1,0,0,0,3.0,False
2,0,1,0,2,2,2,4,49.21643835616438,18.065753424657533,1,0,0,1,2.0,False
2,0,1,0,5,2,1,4,60.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False
2,0,1,0,4,2,2,4,58.02739726027397,7.473972602739726,1,0,0,0,2.0,False
2,0,1,0,4,2,2,4,51.55068493150685,31.49041095890411,1,0,0,0,2.0,False
2,0,0,0,4,4,1,4,26.846575342465755,5.416438356164384,1,1,0,1,1.0,False
1,1,0,1,4,4,2,4,35.41095890410959,4.638356164383562,1,0,0,1,3.0,False
1,1,1,1,5,2,2,4,51.91232876712328,-1000.6657534246576,1,0,0,0,3.0,False
1,1,1,0,4,2,2,4,49.00547945205479,1.5534246575342463,1,1,0,0,2.0,False
2,1,1,0,2,2,2,4,40.89315068493151,2.1616438356164385,1,0,0,0,2.0,False
2,0,1,0,5,2,1,4,60.895890410958906,-1000.6657534246576,1,0,0,1,1.0,False
2,0,0,0,3,2,5,4,53.86849315068493,31.93972602739726,1,0,0,0,1.0,False
2,0,1,0,2,2,2,4,42.50684931506849,6.808219178082192,1,0,0,1,2.0,False
1,1,1,1,3,4,2,4,31.312328767123287,8.67123287671233,1,1,0,0,3.0,False
2,0,0,1,2,2,2,4,45.42739726027397,19.065753424657533,1,0,0,0,3.0,False
2,0,1,1,2,2,2,4,48.80821917808219,2.5534246575342467,1,0,0,0,3.0,False
2,0,1,0,5,2,1,4,62.8,-1000.6657534246576,1,0,1,0,1.0,False
2,0,1,0,5,4,2,4,54.68767123287671,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,5,4,5,4,56.26849315068493,-1000.6657534246576,1,0,0,0,1.0,False
1,1,1,0,4,2,3,4,48.50958904109589,8.336986301369864,1,0,1,0,2.0,False
1,1,1,0,2,4,2,4,51.36986301369863,1.4684931506849317,1,0,0,0,2.0,False
2,0,1,0,3,2,2,4,48.71780821917808,6.583561643835616,1,0,0,1,2.0,False
1,1,1,0,2,4,2,4,52.293150684931504,12.147945205479452,1,0,1,0,2.0,False
1,0,1,1,2,2,2,4,27.794520547945204,3.084931506849315,1,0,0,0,3.0,False
2,0,1,1,2,5,1,4,34.397260273972606,7.586301369863014,1,0,0,0,2.0,False
2,0,1,1,4,3,2,4,28.186301369863013,7.167123287671233,1,1,1,0,3.0,False
2,1,1,1,2,4,2,4,25.183561643835617,3.5835616438356164,1,0,1,0,3.0,False
2,0,1,0,2,4,2,4,60.58082191780822,23.263013698630136,1,0,0,0,2.0,False
1,1,1,1,2,2,2,4,55.62191780821918,2.665753424657534,1,0,0,0,3.0,False
2,0,1,0,3,2,1,4,63.94794520547945,14.895890410958904,1,0,0,0,1.0,False
2,0,1,0,2,2,2,1,27.457534246575342,1.6657534246575345,1,1,0,1,2.0,False
2,1,1,1,4,4,4,4,42.93424657534246,0.6356164383561644,1,0,0,1,2.0,False
1,1,0,2,2,2,2,4,34.04931506849315,3.835616438356164,1,0,0,0,4.0,False
1,1,0,2,2,2,2,4,41.013698630136986,19.67945205479452,1,0,0,1,4.0,False
1,1,1,0,2,2,3,4,51.44657534246576,4.890410958904109,1,0,0,0,2.0,False
1,0,1,1,2,2,3,3,36.36438356164384,2.8054794520547945,1,0,0,0,3.0,False
1,0,1,0,4,2,1,4,48.88767123287671,3.0,1,0,0,0,1.0,False
2,1,1,2,2,4,2,4,37.16986301369863,3.219178082191781,1,0,0,0,4.0,False
2,1,1,0,2,4,2,4,58.56712328767123,1.5808219178082192,1,0,0,1,2.0,False
2,1,0,1,2,4,2,4,32.50684931506849,10.67123287671233,1,0,1,0,3.0,False
2,0,1,0,5,2,2,4,63.66849315068493,-1000.6657534246576,1,0,0,0,2.0,False
2,0,1,0,2,2,2,4,51.24657534246575,14.643835616438356,1,0,0,0,2.0,False
1,1,1,1,2,2,2,4,48.06301369863014,7.810958904109589,1,0,1,0,3.0,False
1,1,1,0,2,2,2,2,46.6054794520548,2.468493150684932,1,0,0,0,2.0,False
2,0,1,0,5,2,2,4,58.93424657534246,-1000.6657534246576,1,0,1,0,2.0,False
1,1,0,0,2,2,2,4,36.93972602739726,4.975342465753425,1,1,1,0,2.0,False
2,0,1,0,5,2,5,4,62.30958904109589,-1000.6657534246576,1,0,0,0,1.0,False
2,1,0,0,4,4,2,4,46.10958904109589,9.473972602739726,1,0,0,0,2.0,False
2,0,1,0,4,2,1,4,49.67945205479453,9.838356164383562,1,0,1,1,1.0,False
1,1,1,0,2,4,2,4,60.57808219178082,10.558904109589042,1,0,0,0,2.0,False
2,0,0,0,4,2,2,4,43.2958904109589,24.736986301369864,1,0,1,0,2.0,False
1,1,1,0,2,4,4,1,54.83013698630137,20.931506849315067,1,0,0,1,1.0,False
2,0,1,2,2,2,2,4,47.30958904109589,7.057534246575343,1,0,0,0,4.0,False
2,1,0,2,2,2,2,2,33.44931506849315,2.3013698630136985,1,0,1,1,4.0,False
2,0,1,0,2,2,2,4,53.0958904109589,13.75890410958904,1,1,1,0,2.0,False
